"Functional","Start","aveMAF","1000G_SNPs","1000G_SNPsDensity","Max_covariance","InteractionMIN","InteractionAVE","Genome_copy_number","GC_percentage","MFE","Accessibility","RNAcode_score","RNAalifold_score","Dfam_min_distance","Dfam_sum_distance","MeanPhyloP","MaxPhyloP","MeanPhastCons","MaxPhastCons","Fickett_score","Min_Cov_Eval","mammals_mean_gerp","mammals_max_gerp","gnomAD_SNP_count","gnomAD_SNP_density","gnomAD_avg_MAF","RPKM_tissue","MRD_tissue","RPKM_primary_cell","MRD_primary_cell"
"No",15051957,0.0199254,12,0.0330579,45.14,-15.61,-6.51303,1,46.4286,-99.7,105.5021,5.09,0,133,671,-0.10811,2.982,0.0187829,0.912,0.41952,98.3,-1.24805226,1.85,66,0.181818,0.00423026,0.115947,7,0.592441,3
"No",21319869,0.0580987,63,0.0341834,12.97,-20.16,-10.9871,46028,52.115,-651.4,"NA",7.26,-500.57,204,595,-0.0628264,3.717,0.0501766,1,0.29637,12.3604,-1.405851201,3,424,0.23006,0.00910458,1.29334,64,4.09195,131
"No",136027542,0.0623003,2,0.0487805,12.56,-11.68,-6.93375,"NA",47.619,0,0.1124137,1.12,0,201,429,-0.248951,1.561,0.00129268,0.022,0.31444,97.6,-1.644352941,1.71,49,1.19512,0.00402839,1.55186,15,7.24046,3
"No",30915218,0.0724995,12,0.0178838,3.76,-12.62,-7.97794,375542,44.9405,-198,209.802,5.94,-198.5,119,323,0.0471306,1.762,0.188665,0.923,0.34927,0.0886491,-0.08151824818,0.317,192,0.28614,0.00543375,0.317131,11,0.73227,44
"No",26800893,0.00159744,1,0.016129,18.44,-13.4,-6.22286,1,63.4921,-22.9,23.57539,1.85,-2.76,116,565,-0.0241452,1.522,0.0203387,0.184,0.43679,6.53333,-0.9635910714,1.14,9,0.145161,0.000121803,2.68482,29,2.47127,44
"No",67967712,0.191151,7,0.0397727,38.84,-15.11,-5.48559,1,40.113,-42.3,45.63131,3.92,0,190,463,-0.0314702,3.053,0.0418227,1,0.44323,98.05,-2.044370488,2.21,42,0.238636,0.0325379,1.31444,20,0.270151,6
"No",43183187,0.0842876,9,0.0414747,30.84,-15.72,-5.36452,1,46.3303,-52.8,57.49244,3.82,0,36,101,-0.0738321,1.817,0.00581309,0.12,0.43632,99.45,-1.134825943,2.45,31,0.142857,0.0275807,5.87129,63,0.416573,7
"No",49309260,0.000299521,2,0.0232558,8.43,-8.04,-2.51263,21,29.8851,-16.7,17.89675,13.07,-497.53,121,380,0.0708146,0.336,0.0906542,0.723,0.35557,1.86969,-0.1344705882,0.324,12,0.139535,2.85106E-05,1.10526,4,2.47934,10
"No",91710428,0.00029952,4,0.0275862,40.37,-12.87,-5.10148,1,46.5753,-27.4,30.15094,5.28,0,14,336,0.18554,3.361,0.010116,0.134,0.31421,99.3,-1.473468531,3.42,27,0.186207,1.52644E-05,0.448161,6,0.150717,0
"No",12953296,0.00483228,9,0.0608108,31.58,-11.33,-5.05778,1,63.7584,-64.7,66.90071,6.94,-5.8,302,1693,1.23426,4.754,0.65244,1,0.37602,13.4816,-0.219533871,2.27,53,0.358108,0.00110182,17.7653,436,49.4396,1233
"No",101501506,0.356729,2,0.0238095,27.02,-5.05,-2.79667,12,34.1176,-21.9,24.16198,16.03,-2.16,887,2278,0.584758,2.526,0.625887,1,0.37678,15.3042,-0.2799576386,2.38,21,0.25,0.0313425,2.00344,17,2.51156,16
"No",174179287,0.0440496,5,0.0480769,14.02,-9.73,-4.61897,1,33.3333,-12,13.87007,7.65,-58,498,1501,0.196109,0.708,0.134902,0.418,0.4144,98.7717,-0.3231516854,0.773,20,0.192308,0.0129553,25.4719,38,8.67802,25
"No",8247503,0.00202533,6,0.0431655,8.63,-9.79,-3.9713,97,36.4286,-34.2,36.42409,16.96,-41.59,82,335,-0.0367766,0.252,0.0325131,0.077,0.34449,56.9508,-0.009134210526,0.136,39,0.280576,0.000360462,0.355304,3,0.404319,3
"No",149452836,0.105411,7,0.0578512,12.3,-14.18,-5.33357,1425,50.8197,-34.3,36.97733,7.68,-10.16,29,169,-0.211699,1.771,0.00562859,0.143,0.35174,18.519,-0.4042151899,0.647,35,0.289256,0.028533,0.618386,2,0.828306,9
"No",57225299,0.0495837,32,0.0465116,"NA",-14.44,-8.925,245057,43.106,-196.9,211.5624,14.39,-1205.8,105,1379,0.103066,0.328,0.165488,0.685,0.42034,"NA",-0.1231032258,0.284,252,0.366279,0.00754742,0.1017,7,0.0875894,11
"No",82920916,0.000399361,1,0.0135135,8.67,-9.13,-4.06741,83947,44,-21,23.16041,4.11,-12.24,65,232,-0.259664,0.95,0.00532273,0.036,0.45689,16.9775,-0.3117962963,0.587,7,0.0945946,2.49546E-05,1.57423,38,1.42747,32
"No",2397992,0.0307342,12,0.029484,11.93,-19.82,-7.32676,152687,47.0588,-112.1,119.956,9.97,-146.64,39,100,0.0333802,0.365,0.039327,0.212,0.2792,6.25925,-0.3256526977,1,101,0.248157,0.00306575,1.51187,41,1.66744,120
"No",43003358,0.0084365,4,0.0186047,11.51,-12.51,-5.96844,161481,47.2222,-55.2,57.83391,4.54,-43.37,154,319,-0.119196,1.601,0.00711833,0.097,0.43557,79.7698,-0.2520569106,0.818,30,0.139535,0.00113194,0.28476,3,0.904623,19
"No",33199983,0.00219649,2,0.0322581,9,-10.46,-3.818,1,57.1429,-17,18.02898,9.7,-108.61,53,278,0.10071,0.333,0.203081,0.661,0.436,0.590117,-0.08847619048,0.21,22,0.354839,0.00029085,1.71892,8,3.05939,0
"No",97034065,0.0096845,2,0.0141844,5.8,-14.69,-5.3575,236,44.3662,-37.9,40.29502,10.54,-368.17,134,1064,0.0194635,2.951,0.047548,0.945,0.3864,2.45268,-0.803446875,2.11,23,0.163121,0.0019903,0.251272,2,0.146434,6
"No",88351421,0.00359426,5,0.0409836,17.16,-15.06,-6.14062,1,44.7154,-17.9,20.84736,3.79,-6.18,196,429,0.156715,1.193,0.0223517,0.247,0.34248,34.9845,-0.3567906977,0.477,17,0.139344,0.00105882,1.53403,36,0.597314,3
"No",192796899,0.0249254,21,0.015885,17.02,-15.34,-7.88441,1,29.0249,-270.4,301.2221,8.06,-154.8,1218,3617,-0.0827963,2.97,0.0107375,0.963,0.31177,21.3793,-0.9405979405,1.72,245,0.185325,0.00234135,0.432567,59,0.0638339,2
"No",28261377,0.00039936,3,0.0280374,34.66,-7.56,-4.31269,1,37.963,-19.9,22.50227,7.63,-0.21,34,1430,0.277646,2.127,0.117064,0.708,0.34981,1.93346,-0.5516960784,1.44,30,0.280374,3.44307E-05,0.23548,2,0.273478,1
"No",18406526,"NA","NA","NA","NA",-8.42,-4.285,7,31.4286,-3.2,3.742759,"NA",-2330.5,30,282,0.0572941,0.064,0.358471,0.377,0.37972,"NA",-0.47559375,1.64,4,0.117647,0,542.65,5,3.16135,1
"No",114540132,0.0214057,10,0.0204082,17.56,-13.09,-7.05824,1478,38.6965,-126.1,135.1042,7.13,-52.67,532,1135,0.2517,4.256,0.141697,1,0.40554,96.2856,-1.06909383,3.38,71,0.144898,0.00361496,4.32369,119,4.43765,64
"No",9417494,0.126099,2,0.028169,9.05,-8.92,-4.295,21197,62.5,-25.6,26.60033,5.65,-22.74,375,933,-0.19364,1.26,0.00299544,0.008,0.37122,27.7047,-0.2729310345,0.181,50,0.704225,0.00740176,14.718,112,16.1859,52
"No",45445070,0.0474574,12,0.0641711,20.08,-20.93,-7.29094,1,56.9149,-42.2,45.54429,3.41,0,447,4614,-0.612745,1.479,0.000290657,0.005,0.38389,97.65,-1.18065383,1.1,62,0.331551,0.00886024,89.0471,34,150.922,66
"No",4999961,0.000199681,2,0.011976,35.32,-11.08,-6.27406,1,51.7857,-39.9,43.43803,5.8,-1.23,275,907,0.508771,3.918,0.210989,1,0.48823,4.27805,-0.5443213399,2.01,41,0.245509,1.97463E-05,0.280168,9,0.562705,20
"No",41844119,0.00069888,4,0.0251572,40.02,-10.58,-5.86323,1,38.125,-21.34,26.22434,4.06,0,59,455,0.101334,2.563,0.0185636,0.519,0.30293,98.25,-0.7967813333,1.65,21,0.132075,2.75816E-05,1.65115,64,0.217946,0
"No",55864,0.0034345,4,0.0110803,15.55,-16.69,-8.44824,4,38.1215,-73,81.544,6.45,-9.81,43,374,-0.0273203,1.76,0.00950214,0.171,0.35442,26.9369,"NA","NA",108,0.299169,0.00285414,0.776058,40,0.765573,20
"No",25977585,0.0460762,3,0.0243902,22.56,-9.47,-3.17389,1,25,-32.2,34.00785,6.01,0,842,1793,0.307176,2.538,0.24853,1,0.38942,97.7,-1.222072131,2.46,55,0.447154,0.00560538,10.6081,62,30.8388,107
"No",77114986,0.0124468,42,0.0240964,3.58,-17.42,-11.4756,365059,45.9289,-739.9,"NA",8.83,-718.38,3,341,-0.117493,3.195,0.0446427,1,0.34904,0.189485,-1.142162329,2.31,335,0.192197,0.00170316,0.249899,31,0.747522,70
"No",29998400,0.00586561,7,0.0382514,8.64,-10.62,-5.18152,23,53.2609,-60,63.81764,9.26,-115.04,8,511,-0.0678833,0.585,0.011608,0.068,0.38721,5.98529,"NA","NA",53,0.289617,0.00104618,19.5238,9,82.1235,16
"No",62686621,0.120664,7,0.0463576,29.19,-13.53,-5.70939,1,36.8421,-26.2,30.36476,3.16,0,234,4698,-0.208206,2.236,0.00933444,0.521,0.42939,98.4,-0.8048614865,1.29,35,0.231788,0.0235159,0.378711,19,0.779603,4
"No",30260538,0.0365291,16,0.027027,31.78,-17.78,-9.07735,7,56.9983,-221.1,231.4868,5.48,0,96,1115,-0.321653,3.584,0.0146549,0.931,0.38793,98.8797,-1.395444485,1.89,129,0.217905,0.00501311,0.088847,11,0.163872,14
"No",230924517,0.0240434,44,0.0388693,36.49,-17.69,-9.98676,1,57.8111,-478,"NA",7.62,-30.85,83,1118,-0.109207,3.674,0.100294,1,0.41088,57.429,-1.889077399,2.63,257,0.227032,0.00389774,0.133181,21,0.243257,10
"No",34079300,0.115082,5,0.0295858,"NA",-20.89,-7.11118,2566,45.2941,-42.6,46.36541,"NA",-431.9,426,1010,"NA","NA","NA","NA",0.40947,"NA","NA","NA",110,0.650888,0.0191768,1.53769,9,1.65557,12
"No",55275635,0.0824458,9,0.0387931,23.55,-12.41,-7.27324,1,54.0773,-75.8,80.67792,6.22,-3.25,419,1104,-0.0581503,1.349,0.00455096,0.08,0.32208,15.6855,-0.4321077273,0.966,54,0.232759,0.0144043,0.212876,1,0.231738,15
"No",15956018,0.0593051,10,0.0408163,36.79,-9.92,-5.39324,1,34.9593,-55.4,60.81083,4.93,0,152,621,0.173594,3.362,0.118333,0.981,0.40136,98.15,-0.9643506897,2.16,48,0.195918,0.00925427,0.413771,20,0.145491,3
"No",180586518,0.0241751,28,0.022082,13.68,-14.34,-9.12794,11199,43.9716,-395.9,421.7522,6.3,-251.63,35,109,0.151497,3.661,0.0787393,1,0.37196,89.5265,-0.8911983622,2.42,239,0.188486,0.00332804,0.473538,50,0.0521011,6
"No",18742898,0.000554667,9,0.0552147,38.3,-11.99,-5.01484,1,32.3171,-25.5,28.63613,5.59,0,669,1480,-0.0376871,3.508,0.0335946,0.47,0.38659,97.7,-1.232205161,1.72,32,0.196319,6.41294E-05,1.7382,93,0.266478,11
"No",2881569,0.0034253,25,0.0431034,27.07,-23.79,-8.44235,2,60.7573,-246.9,255.106,4.94,-4.12,255,3372,-0.366852,3.255,0.00401701,0.461,0.41811,10.0672,-1.728709234,2.39,142,0.244828,0.000683641,0.645905,39,1.39428,79
"No",5490360,0.0847642,3,0.0111524,40.16,-10.45,-5.3125,1,32.963,-56.3,61.86402,7.26,0,302,1512,0.248198,2.961,0.141529,0.988,0.35375,85.5,-0.9012085271,2,47,0.174721,0.00649934,4.23933,159,10.2818,538
"No",33795670,0.000332801,2,0.00896861,10.61,-12.68,-5.4529,1159,30.8036,-28.6,33.72947,7.43,-197.64,5,286,0.047043,0.335,0.13546,0.673,0.40095,4.44305,-0.09730107527,0.426,46,0.206278,0.000917626,0.442936,30,0.473036,1
"No",41892241,0.007683,38,0.0257453,12.17,-35.69,-11.7594,69749,40.4198,-345.4,374.5924,13.24,-986.09,99,788,0.0282858,0.725,0.0733877,0.631,0.35594,20.1499,-0.2490805902,0.571,416,0.281843,0.00118054,0.442028,96,0.0480215,10
"No",6938682,0.00073216,3,0.0206897,26.54,-12.19,-5.65741,1,43.1507,-24.5,26.98951,6.08,0,180,692,-0.413126,1.428,0.000617444,0.016,0.27559,98.95,-0.6680940171,0.783,30,0.206897,3.35113E-05,35.8764,43,11.1407,41
"No",80101304,0.00159744,2,0.0163934,7.27,-10.95,-4.11769,1,46.3415,-21.6,24.16754,10.85,-970.36,168,935,0.121825,0.304,0.21981,0.498,0.37262,24.6131,-0.2457702703,0.389,19,0.155738,0.000238821,0.294716,4,0.201804,2
"No",44475284,0.000199681,2,0.0263158,9.13,-15.91,-5.375,4,48.0519,-12.8,15.69768,8.17,-33.72,455,2171,0.183437,0.716,0.172776,0.505,0.36122,54.8393,-0.0765,0.154,5,0.0657895,2.23372E-05,3.40503,32,0.63923,13
"No",54016785,"NA","NA","NA",76.03,-11.23,-4.67043,1,47.0085,-31.5,34.12678,2.85,-12.85,507,20138,4.41092,8.055,0.999968,1,0.44656,26,2.769972973,3.8,23,0.198276,1.33479E-05,3.51239,65,3.06466,110
"No",128523207,0.0396804,47,0.0293934,36.41,-17.49,-10.2179,1,59.8125,-686.2,"NA",6.46,-35.84,21,232,0.143443,5.726,0.122998,1,0.30777,38.5511,-1.747632433,2.32,334,0.208881,0.00616518,0.498922,27,0.223194,58
"No",50615281,0.100519,9,0.0483871,"NA",-11.66,-6.1,147884,55.615,-68.5,71.51642,8.01,-104.77,138,516,-0.0696559,1.052,0.0440468,0.198,0.38719,"NA",0.0003333333333,0.268,42,0.225806,0.0239383,0.586946,42,1.06372,5
"No",3154882,0.00228207,7,0.0362694,9.83,-13.98,-5.75824,1,42.7835,-44.2,49.42289,6.11,-37.96,215,818,-0.0129119,1.108,0.0276995,0.5,0.38554,62.4826,-0.288124183,0.676,53,0.274611,0.000277898,0.326378,8,0.612637,18
"No",113287023,0.054142,4,0.025,37.86,-9.69,-5.14219,3,43.4783,-42.5,44.74731,3.22,0,78,243,-0.144458,2.565,0.00318419,0.075,0.4297,98.95,-1.005128966,1.45,23,0.14375,0.016171,0.382646,4,0.663319,33
"No",17249985,0.0320411,12,0.0187207,49.66,-11.33,-7.28676,1,37.2274,-143.4,159.1911,8.56,-8.3,373,990,0.347421,4.187,0.202,1,0.42251,27.8374,-1.176949314,2.48,132,0.205928,0.00250133,0.113543,12,0.0718632,21
"No",4698070,0.0832448,9,0.0394737,14.17,-16.59,-5.68594,2,37.9913,-46.9,51.38653,4.1,-27.75,140,379,-0.0419684,0.659,0.0260991,0.205,0.38781,55.8148,-0.217437037,0.37,65,0.285088,0.0121274,1.9039,102,0.108862,6
"No",88291066,0.00864617,10,0.0454545,41.3,-18.03,-6.78265,1,56.1086,-81.1,84.95727,8.96,-12,94,326,-0.078779,2.829,0.122887,0.998,0.43013,19.2181,-1.286522596,1.92,45,0.204545,0.0014507,0.200858,6,0.0926564,3
"No",196962534,0.0345714,13,0.0915493,10.88,-10.42,-4.297,85,45.4545,-33.4,36.82595,14.69,-221.3,382,877,-0.0201272,0.252,0.0301098,0.099,0.44105,3.77952,-0.05890243902,0.186,58,0.408451,0.00815891,1.90875,25,2.98733,32
"No",60173505,0.219749,2,0.0181818,13.67,-10.3,-4.66792,1,27.9279,-9.9,13.21431,5.38,0,224,870,-0.0290768,2.637,0.00532754,0.052,0.35398,90.7,-1.642567308,2.16,25,0.227273,0.0214252,0.477065,4,1.12821,2
"No",59039093,0.00865682,49,0.0259671,39.1,-12.14,-8.40588,1,30.6144,-359,396.5969,17.63,-26.01,324,1127,0.766903,8.018,0.276334,1,0.23373,61.5832,0.7394886029,5.31,347,0.18389,0.00157719,0.467659,61,0.809163,209
"No",12834389,0.00155751,10,0.0684932,32.44,-8.43,-3.3929,1,32.6531,-25.6,30.61399,3.41,0,390,1529,0.193177,3.093,0.0709623,0.993,0.42849,97.85,-1.144472857,2.03,38,0.260274,0.000356605,2.26106,64,3.3584,93
"No",32462725,0.00314043,11,0.0426357,10.58,-13.31,-6.4597,131331,51.3514,-88.5,93.12073,8.75,-85.22,135,715,0.0291136,0.731,0.0257481,0.123,0.45076,97.3965,-0.363960989,0.835,67,0.25969,0.000380033,1.38908,22,0.591961,6
"No",33301334,0.161497,8,0.0261438,4.79,-17.71,-8.12647,65,39.4137,-60.2,66.61196,10.1,-81.4,89,760,0.0142425,2.024,0.0197891,0.307,0.29312,98.5336,-0.497005089,1.32,168,0.54902,0.0113048,3.00951,46,2.09079,51
"No",75901127,0.000133121,2,0.0253165,9.65,-12.16,-5.12552,48,51.25,-18.4,20.12203,6.85,-31.96,884,2594,0.167384,0.657,0.459745,0.661,0.29844,41.7233,-0.1554285714,0.323,14,0.177215,1.64561E-05,0.558148,2,3.80692,56
"No",10640420,0.0410126,74,0.0289063,5.54,-16.35,-9.78324,15499,32.253,-538.1,"NA",7.94,-482.19,159,2069,0.136785,4.169,0.0980356,1,0.26773,1.1358,-1.120508446,2.38,688,0.26875,0.0043101,0.252826,33,0.0788301,3
"No",79520844,0.0003328,6,0.0392157,39.85,-11.51,-4.88138,3,37.6623,-25.6,29.46214,2.71,0,193,434,0.307436,3.272,0.219756,0.996,0.42772,98.3,-0.5032390728,2.27,37,0.24183,4.48746E-05,36.495,59,0.628305,5
"No",74518553,0.0101172,3,0.0267857,34.19,-13.17,-5.03731,1,49.5575,-22.4,26.05643,7.01,0,57,568,-0.0309958,2.658,0.00423739,0.066,0.43832,99,-1.479668182,2.47,20,0.178571,0.00125888,26.3795,184,4.33176,59
"No",200714250,0.00512864,19,0.0381526,18.23,-12.5,-6.70088,1,34.0681,-101.2,110.5516,5.96,-93.38,352,1400,0.162748,1.194,0.079212,0.943,0.30449,32.6581,-0.2800817439,0.611,100,0.200803,0.00130109,0.537612,21,0.19095,17
"No",87020947,0.057657,38,0.0354478,"NA",-17.51,-8.80647,247876,38.2106,-259.8,280.763,12.35,-231.67,70,694,0.135051,3.454,0.0998921,1,0.35567,"NA",-1.117026656,2.34,217,0.202425,0.0126982,0.29582,21,0.179535,17
"No",101976355,0.000199681,1,0.00177305,30.99,-19.65,-9.08647,15,55.3982,-220.6,229.7403,6.51,-12.15,1229,3498,-0.0889233,3.317,0.0871084,1,0.4364,6.31636,"NA","NA",331,0.586879,0.00651,1.77461,68,5.21323,497
"No",40864524,0.130391,5,0.0144509,19.21,-16.04,-8.95647,1,55.9078,-119.6,124.9905,3.5,-8.09,249,632,-0.0140712,3.586,0.0110965,0.872,0.36258,14.6488,-1.626405387,2.29,47,0.135838,0.0142612,0.362419,5,0.840231,10
"No",91374575,0.000266241,3,0.0422535,17.44,-8.48,-3.55333,1,29.1667,-4.4,5.967559,3.37,0,15,151,0.191,2.465,0.065778,0.993,0.36699,96.9,-0.8790102941,1.54,13,0.183099,1.82509E-05,1.96352,23,2.80859,68
"No",62376478,0.0486678,9,0.0313589,36.36,-13.85,-7.11676,1,67.7083,-139.9,143.9294,4.1,0,11,230,-0.334655,3.607,0.108524,1,0.30656,99.45,-1.03938572,2.98,83,0.289199,0.00642193,0.324048,15,1.80243,57
"No",171920740,0.0343334,16,0.0551724,6.08,-12.97,-6.04697,426,32.9897,-44.3,48.91552,11.03,-454.07,122,382,0.0986478,0.241,0.2256,0.695,0.43073,27.3057,-0.051535,0.141,61,0.210345,0.00810702,0.23175,12,0.365514,1
"No",31593263,0.0108326,3,0.0245902,11.76,-11.3,-4.3504,1590,47.1545,-29.3,31.93323,5.57,-8.1,204,867,0.0812987,3.053,0.0980434,1,0.35889,11.9602,-0.4323685965,3.42,34,0.278689,0.00137732,1.19465,7,1.30054,7
"No",193575584,0.0874208,40,0.0304646,"NA",-20.85,-10.4121,297440,43.9878,-376.3,400.2242,8.99,-413.4,158,539,0.0400415,1.952,0.0442929,0.977,0.30132,"NA",-0.4453328343,1.22,450,0.342727,0.00926776,0.150491,20,0.205443,33
"No",70107015,0.000199681,1,0.0103093,6.16,-11.45,-4.72808,29808,54.0816,-27.6,29.76268,10.12,-66.24,179,376,-0.0271219,0.25,0.0567341,0.182,0.36842,62.8433,-0.1008867925,0.273,24,0.247423,9.34483E-06,1.36465,20,0.816256,6
"No",209452547,0.000249601,4,0.0481928,"NA",-13.1,-4.74226,254,50,-18,21.10362,"NA",-702.34,330,931,"NA","NA","NA","NA",0.40776,"NA",-3.333333333E-05,0.0164,20,0.240964,2.40861E-05,0.0635812,1,0.308329,3
"No",149917006,0.079073,2,0.0344828,10.83,-13.44,-5.21867,1,52.5424,-10.4,11.62842,7.42,-116.85,41,477,-0.0750172,0.335,0.00606897,0.015,0.33221,85.6196,-0.1995405405,0.378,11,0.189655,0.0772558,2.68614,26,1.27978,28
"No",50563463,0.016833,18,0.0571429,5.01,-13.25,-7.00176,23410,39.8734,-71.4,78.87131,3.49,-74.77,279,873,-0.0840319,1.314,0.0280868,0.355,0.35209,90.6489,-0.4696731518,0.831,74,0.234921,0.00376307,4.5346,10,0.242255,2
"No",90153572,0.00139776,3,0.0170455,4.07,-15.17,-6.64219,99,47.4576,-44.9,46.92009,5.3,-68.84,318,901,0.0672876,1.367,0.0414074,0.274,0.34425,59.9776,-0.3255891667,0.6,41,0.232955,0.00699529,1.54266,34,1.71065,2
"No",88959974,0.00242014,22,0.0325444,39.76,-17.38,-7.66735,1,38.257,-165,176.6738,7.88,-1.24,191,546,0.0908752,3.493,0.112671,1,0.4261,11.2448,-1.310322363,2.09,130,0.192308,0.000285188,7.99089,136,7.41003,141
"No",41276727,0.0658947,6,0.035503,8.74,-16.02,-5.294,240,44.7059,-34.8,38.4813,7.06,-92.07,174,886,0.0403223,0.341,0.09813,0.411,0.41162,98.9432,-0.1714952381,0.378,134,0.792899,0.00785634,0.618467,1,0.875385,46
"No",94781184,0.00814446,57,0.029937,7.8,-26.44,-11.205,349,48.4514,-592.95,"NA",14.53,-723.27,622,3155,-0.311767,0.322,0.0145948,0.287,0.32586,8.31744,-0.1887378717,0.848,705,0.370273,0.00118191,0.0357159,6,0.0230603,10
"No",108554219,0.115743,11,0.028133,35.32,-14.78,-7.56412,1,40.8163,-100.2,107.0783,6.03,0,55,288,0.0917439,3.003,0.110726,1,0.31929,98.15,-1.231142135,1.92,85,0.217391,0.0129335,5.48343,86,7.14276,126
"No",168017077,0.0695615,8,0.021978,21.91,-13.62,-6.91394,1,40.5479,-75.5,83.79487,2.92,-0.28,273,564,-0.465843,2.407,0.000588094,0.019,0.3382,6.0283,-1.059907774,1.51,73,0.200549,0.0101259,0.199949,14,0.0499569,3
"No",50212069,0.000299521,1,0.0117647,11.92,-9.43,-3.27,3030,58.1395,-31.3,32.3295,12.43,-152.69,169,842,0.0530017,0.365,0.0723509,0.248,0.41858,90.0963,-0.1152,0.288,9,0.105882,3.49449E-05,1.83482,15,0.743851,6
"No",32866500,0.0343921,17,0.0156971,11.43,-21.63,-10.0962,8,41.1439,-266.5,291.9933,4.87,-189.93,69,612,0.00460004,3.446,0.0541585,1,0.39789,3.78867,-0.5733812526,4.34,235,0.21699,0.00515204,0.108006,7,0.500956,53
"No",47614547,0.0478078,17,0.0340681,22.43,-16.67,-7.84625,1,45,-121.4,132.4291,6.64,-23.54,136,1621,0.0545876,1.824,0.0177107,0.586,0.34269,58.9991,-0.4828543458,0.941,107,0.214429,0.00869193,0.138858,5,0.124081,7
"No",143301700,0.165056,4,0.0182648,4.86,-11.82,-6.77824,49448,51.3636,-70.5,73.87519,7.74,-135.36,64,204,0.0426429,0.865,0.183741,0.993,0.3639,99.1416,-0.04766666667,0.176,94,0.429224,0.0180762,1.15058,34,1.2982,47
"No",3170867,0.0186274,7,0.0397727,33.48,-13.51,-5.83323,1,38.9831,-36.8,40.23786,5.05,0,66,343,0.195206,3.271,0.134785,0.927,0.36505,98.75,-1.070965765,2.44,50,0.284091,0.0038923,6.47466,61,7.56114,37
"No",21579798,0.00619011,10,0.0806452,58.36,-9.14,-3.82885,1,33.6,-22.4,25.49104,3.79,0,184,1453,0.0391077,3.553,0.0683786,0.996,0.30379,99.05,-2.264674797,3.27,22,0.177419,0.00415059,1.15293,52,8.84185,152
"No",80475467,0.0956219,8,0.0283688,19.7,-11.81,-5.67333,1,34.2756,-66.3,71.298,5.99,-2.2,146,1049,-0.0746053,3.191,0.012059,0.479,0.42693,17.7335,-1.801146281,1.97,49,0.173759,0.0166434,1.78038,71,0.596348,23
"No",123104744,0.0260029,35,0.0231788,4.13,-25.58,-11.4124,2212,52.4156,-476,"NA",5.6,-441.12,260,1846,-0.190324,3.135,0.0294851,0.87,0.39459,2.79604,-1.097574199,3.33,282,0.186755,0.00321636,1.12366,89,0.954132,175
"Yes",41968401,0.00069888,2,0.0277778,26.87,-22.92,-5.60085,713517,52.0548,-20.5,21.5483,5.91,-0.62,63,312,0.270799,1.8,0.0211099,0.126,0.45021,1.9307,-0.1784745763,0.697,10,0.138889,9.63577E-05,1.33577,33,3.85461,5
"Yes",72649250,0.0131789,1,0.011236,35.09,-22.43,-5.57868,177827,43.3333,-12.1,13.28115,3.43,0,8,167,0.115302,3.266,0.115414,0.978,0.32662,98.85,-1.599277262,1.92,14,0.157303,0.000447991,6.38392,8,4.03258,4
"Yes",100381216,0.00279555,4,0.0171674,8.94,-111.05,-5.47228,407771,52.9915,-72.5,76.04478,13.76,-213.35,293,673,0.00898913,0.252,0.114767,0.399,0.36985,0.733629,-0.11975,0.271,51,0.218884,0.000273141,1.87477,68,3.87083,61
"Yes",70225211,0.0152756,5,0.0277778,40.29,-21.11,-5.65115,483759,37.0166,-28.2,32.79938,3.11,0,482,1026,0.303659,3.003,0.0783837,0.997,0.35815,95.95,-1.103416,1.93,28,0.155556,0.00280299,1.55386,47,1.13354,33
"Yes",13238984,0.00053248,3,0.0247934,33.88,-27.89,-5.79233,1067780,32.7869,-6.6,11.026,2.35,0,615,1881,0.164216,1.989,0.0364288,0.701,0.377,99.3,-1.205157627,2.4,21,0.173554,9.6711E-05,3.83915,59,6.80138,75
"Yes",79938728,0.00329475,4,0.032,39.2,-30.71,-5.66874,924593,45.2381,-22.1,24.73068,3.32,0,37,295,0.185644,2.476,0.0862038,0.996,0.42381,98.2,-1.167054167,2.05,25,0.2,0.000426304,1.35166,11,1.15866,26
"Yes",23976147,0.00206336,3,0.0309278,22.43,0,0,355206,41.8367,-18.5,21.43367,4.23,0,265,1001,-0.429875,1.232,0.000649485,0.006,0.44623,96.95,-1.062433333,1.03,34,0.350515,5.87182E-05,4.09451,48,0.203977,5
"Yes",3467127,0.00648962,4,0.0235294,23.94,-29.78,-5.89962,238519,50.8772,-50.9,55.24872,5.74,-2.51,88,350,-0.180623,3.907,0.0504429,0.987,0.36472,1.85275,-2.202600637,3.38,30,0.176471,0.00081634,0.504576,11,10.2438,386
"Yes",3611200,0.00199681,1,0.0151515,26.56,-21.48,-5.71318,504268,67.1642,-16.9,18.59571,1.52,0,353,821,-0.790879,0.975,0.000136364,0.007,0.42542,98.9,-1.03997963,1.45,14,0.212121,6.627E-05,9.92074,100,36.0382,406
"Yes",102244005,0.000239616,4,0.034188,11.86,-21.11,-5.57254,3177,58.4746,-39.4,41.9504,10.41,-28.95,186,1702,-0.133923,0.661,0.010412,0.084,0.39935,35.9677,-0.3616853933,0.454,26,0.222222,3.65186E-05,1.9852,45,3.05328,32
"Yes",137252391,0.0035693,8,0.0689655,14.32,-21.23,-5.92567,253592,68.3761,-55.5,58.74088,4,-17.52,117,2084,0.142546,4.15,0.26701,1,0.31067,22.4063,-0.3895692308,1.47,32,0.275862,0.000458431,1.29059,9,2.03929,17
