"Functional","Start","aveMAF","1000G_SNPs","1000G_SNPsDensity","Max_covariance","InteractionMIN","InteractionAVE","Genome_copy_number","GC_percentage","MFE","Accessibility","RNAcode_score","RNAalifold_score","Dfam_min_distance","Dfam_sum_distance","MeanPhyloP","MaxPhyloP","MeanPhastCons","MaxPhastCons","Fickett_score","Min_Cov_Eval","mammals_mean_gerp","mammals_max_gerp","gnomAD_SNP_count","gnomAD_SNP_density","gnomAD_avg_MAF","RPKM_tissue","MRD_tissue","RPKM_primary_cell","MRD_primary_cell"
"No",80666560,0.0134785,6,0.0408163,38,-11.31,-3.71429,1,46.6216,-47.2,49.28609,8.13,-5.5,359,1484,0.122246,3.785,0.100249,1,0.46558,15.6751,-1.386049306,2.24,33,0.22449,0.00262135,0.502595,11,0.704959,0
"No",44087999,0.109185,5,0.0396825,8.84,-13.32,-6.40926,240792,51.1811,-35.6,37.19296,5.84,-45.48,77,322,-0.0819426,1.352,0.0237558,0.187,0.39205,55.6757,-0.2549101124,0.521,31,0.246032,0.0207981,3.55027,71,11.0895,154
"No",238472250,0.00029952,4,0.013245,12.32,-11.47,-6.06212,61,34.3234,-66.5,71.32454,10.05,-454.39,194,2683,0.074704,0.358,0.0932257,0.637,0.38749,10.0687,-0.1594397163,0.431,44,0.145695,1.72901E-05,0.364159,28,0.897311,40
"No",52017078,0.000199681,4,0.016129,28.39,-11.79,-5.77853,1,53.4137,-83,86.85267,3.9,-1.66,74,309,-0.0841409,2.53,0.0274093,0.979,0.30169,2.15806,-1.323629196,2.48,48,0.193548,2.3989E-05,0.214027,11,0.953875,40
"No",44998867,0.000266241,3,0.0322581,14.17,-7.1,-3.83182,1,39.3617,-15.2,16.21178,1.88,-4.95,76,399,0.0635996,1.771,0.0086537,0.046,0.34975,9.35266,-0.2073384615,0.731,28,0.301075,3.09111E-05,0.603663,5,0.860297,11
"No",174129179,0.0135783,5,0.060241,20.97,-10.3,-4.45,1,41.6667,-14.2,15.76875,3.24,0,29,87,-0.129791,1.948,0.00290291,0.042,0.43989,99.5,-0.8475415811,1.22,17,0.204819,0.00596682,1.83058,9,0.387801,1
"No",85814766,0.105902,58,0.0344214,8.13,-17.18,-10.6138,96208,45.9075,-643.6,"NA",10.49,-535.32,279,834,0.00274559,2.304,0.0910501,0.777,0.35989,1.89664,-0.465,1.83,496,0.294362,0.0138023,0.0570773,15,0.112685,10
"No",49211745,"NA","NA","NA",29.66,-8.1,-3.345,1,24.5614,-8.7,9.369418,6.96,-2.01,81,185,1.49609,4.525,0.575893,1,0.37877,0.999535,-0.03983673469,3.16,5,0.0892857,0.000254178,11.6552,90,15.4462,277
"No",2678393,0.0006656,2,0.0175439,21.76,-10.92,-4.73118,1,40,-18.9,21.18376,5.75,-35.81,434,1487,0.178543,1.233,0.131299,0.642,0.40456,93.4536,-0.3583861386,0.783,19,0.166667,1.46906E-05,0.828828,15,0.402979,6
"No",84110881,0.033147,2,0.020202,8.25,-10.15,-5.24621,6869,38,-20.7,23.46033,11.06,-328.6,401,2898,0.06927,0.241,0.122903,0.237,0.44622,1.07201,-0.06488461538,0.176,14,0.141414,0.00705108,3.78085,130,0.561715,4
"No",2268655,0.000399361,2,0.028169,14.77,-10.74,-4.94739,1,41.6667,-15.2,16.30289,1.45,-4.54,26,2373,-0.0854582,1.36,0.00237075,0.023,0.45432,13.1363,-0.3651234328,0.949,20,0.28169,1.08222E-05,2.83327,30,3.96203,16
"No",137443114,0.000199681,2,0.03125,"NA",-12.43,-4.5568,1,43.0769,-10.4,11.47936,"NA",-231.25,136,695,0.0575781,0.064,0.352016,0.4,0.37275,"NA",-0.0315,0.168,13,0.203125,3.65091E-05,2.3392,3,2.88598,4
"No",18951287,0.100689,6,0.04,33.69,-11.57,-4.67419,1,56.2914,-48.7,53.64478,3.48,0,226,1242,-0.402895,1.702,0.000986274,0.064,0.37435,99.55,"NA","NA",86,0.573333,0.0106196,4.20889,3,5.56179,88
"No",6960450,0.00209665,7,0.048951,25.23,-9.53,-5.07733,1,37.5,-27.4,30.58921,3.29,0,181,382,-0.0772265,2.159,0.00122789,0.027,0.45925,99.7,-1.674691729,1.83,34,0.237762,0.000146832,4.95049,5,1.28608,2
"No",74990128,0.0033946,4,0.097561,15.24,-9.14,-3.68913,1,38.0952,-5.5,5.994882,8.08,-10.68,140,309,0.268,0.913,0.256585,0.76,0.40142,32.7652,-0.242969697,0.635,12,0.292683,0.00174666,7.54441,95,1.39736,18
"No",156645725,0.000199681,2,0.0185185,37.37,-10.83,-5.53158,1,38.5321,-24.7,26.81182,4.53,0,618,2136,0.133065,3.428,0.061445,0.988,0.43749,97.25,-1.39702,2.46,21,0.194444,3.0572E-05,24.2615,10,9.22598,109
"No",108033994,0.000279554,3,0.0265487,29.22,-17.71,-6.44567,1,52.6316,-17.4,21.03277,3.74,-0.27,551,1978,-0.252842,1.898,0.00271265,0.063,0.32794,2.36832,-0.7679653846,1.02,29,0.256637,8.73817E-05,20.6602,1,15.4523,3
"No",219661971,0.130135,6,0.0363636,30.41,-22.34,-8.5829,1,45.7831,-25.6,30.74706,5.44,0,165,389,0.0365043,2.01,0.0452631,0.834,0.45765,97.6,-0.487586125,2.3,83,0.50303,0.01174,0.173289,9,0.216751,7
"No",26215646,0.00635767,44,0.0236559,37.71,-16.98,-9.66559,2,48.576,-610,"NA",9.59,-3.25,38,924,-0.29417,3.353,0.00568806,0.597,0.34139,27.0806,-2.333594925,2.31,265,0.142473,0.000748034,0.045239,2,0.0228122,1
"No",42481236,0.0464977,37,0.0226577,10.85,-21.99,-10.2841,215881,38.2497,-431.3,"NA",17.61,-321.78,110,235,0.13153,5.481,0.115744,1,0.31627,4.52376,-0.6764179232,3.02,481,0.29455,0.00505131,1.01339,146,0.231254,86
"No",102500319,0.000732162,6,0.0331492,12.75,-13.14,-5.37033,5,35.1648,-35.1,39.27645,4.65,-72.34,101,250,0.148534,0.531,0.259973,0.88,0.33781,91.6754,-0.2592972973,0.592,36,0.198895,9.59844E-05,0.818575,56,0.870657,10
"No",152833108,0.00895308,45,0.0395778,3.68,-14.18,-8.95618,21403,36.116,-197.6,218.5711,25.34,-1020.58,610,1843,0.0143876,0.123,0.161395,0.487,0.43232,0.522054,-0.006606666667,0.0164,382,0.335972,0.00116762,0.512094,65,0.189065,21
"No",99643997,0.00109824,6,0.0320856,26.64,-16.99,-7.19529,1,42.5532,-28.6,32.96332,4.48,0,837,1711,-0.17204,2.617,0.00266845,0.14,0.41055,98.4,-2.541352174,2.01,31,0.165775,0.000534281,8.36139,24,0.630166,2
"No",52088767,0.0910543,6,0.0258621,40.95,-13.57,-6.71485,2,45.9227,-55.5,59.21996,3.99,0,1585,3808,-0.133284,2.756,0.0109431,0.354,0.43839,99.1,-1.361025463,1.74,50,0.215517,0.00977288,0.244361,10,0.771832,5
"No",24532706,0.0032448,4,0.0199005,4.9,-10.01,-4.96939,13985,33.6634,-34.7,39.37522,16.42,-738.6,40,596,0.0661512,0.163,0.228237,0.539,0.4235,0.237863,-0.01838461538,0.0478,27,0.134328,0.000320116,1.26734,73,0.240187,3
"No",63788484,0.00121625,10,0.0259067,3.13,-13.26,-7.58667,4913,44.7028,-96.34,104.6066,14.01,-1020.32,25,175,0.0629211,0.123,0.391736,0.661,0.32653,78.0887,-0.07353333333,0.296,138,0.357513,0.00181996,0.273824,7,0.481953,28
"No",58419220,0.00106496,3,0.0428571,4.3,-10.91,-3.156,2642,36.6197,-11.9,13.55506,6.45,-45.3,542,2882,-0.137634,0.384,0.00616891,0.023,0.41769,76.9408,-0.04760714286,0.119,18,0.257143,0.000133353,1.7824,3,6.54123,10
"No",135361768,0.0005298,2,0.00378788,27.47,-12.57,-6.72676,1,33.6484,-112.9,124.7669,6.95,-12.16,406,1069,0.39632,3.963,0.129699,1,0.35548,46.5079,-0.6823944639,2.3,48,0.0909091,2.61233E-05,4.3567,135,4.71778,227
"No",41786860,0.0515356,10,0.0675676,31.96,-14.05,-5.933,1,55.7047,-48.8,51.85046,3.68,0,29,156,-0.135773,2.158,0.0593521,0.918,0.4485,97.85,-1.184195556,1.66,44,0.297297,0.0128459,0.509329,2,0.240353,2
"No",78347305,0.0281402,62,0.026898,"NA",-17.82,-10.6347,643,42.6279,-692.2,"NA",11.32,-1598.75,400,1365,0.0301974,0.214,0.189457,0.582,0.32531,"NA",-0.05365694444,0.117,409,0.17744,0.00488883,0.144345,34,0.0308043,7
"No",44143511,0.212793,3,0.0247934,29.9,-6.59,-2.68615,1,31.9672,-14.3,16.26846,3.46,0,83,3624,-0.334646,2.292,0.000326689,0.008,0.35085,99.9,-0.963983,1.2,22,0.181818,0.027304,1.25617,10,1.07345,5
"No",18668418,0.0207668,5,0.0609756,25.66,-11.35,-5.45367,1,53.012,-16.5,17.6736,3.32,0,535,1101,-0.223867,2.186,0.0147159,0.896,0.44629,96.65,-1.372070886,1.57,21,0.256098,0.00627671,2.11517,34,0.761033,7
"No",86868739,0.0369409,1,0.0113636,"NA",-9.27,-3.41133,32655,37.0787,-14.8,16.26868,16.26,-211.22,58,395,-0.0606618,0.089,0.0657955,0.181,0.41983,"NA",-0.01034615385,0.0269,32,0.363636,0.0010228,0.778643,8,0.657206,14
"No",49949609,0.0180821,7,0.014433,5.26,-15.7,-9.06147,38789,46.5021,-148.4,155.9728,13.09,-240.04,3,384,0.0286967,0.219,0.168906,0.619,0.35293,1.07792,-0.1027181818,0.289,96,0.197938,0.00242391,4.48386,13,3.48924,16
"No",59392498,0.00529155,2,0.0224719,27.67,-9.17,-3.8919,1,57.7778,-37.2,38.65049,2.33,0,203,1020,-0.111002,2.667,0.0164623,0.566,0.30561,97.75,-1.462101136,1.78,20,0.224719,0.00054586,0.849316,6,2.53527,9
"No",28406393,0.0153505,8,0.0344828,56.28,-12.53,-6.68606,1,43.7768,-51.1,56.84182,5.21,-1.29,27,620,0.608781,3.896,0.295768,1,0.37571,4.73843,-0.7942246696,3.44,38,0.163793,0.00299529,0.548996,37,0.439509,8
"No",1790317,0.028105,4,0.0571429,16.3,-12.83,-5.0565,2,71.831,-17.6,19.35236,1.5,0,402,5828,-0.85337,1.591,0.000283193,0.011,0.4252,98.95,-2.377253519,0.806,33,0.471429,0.00338782,3.51916,60,7.06006,38
"No",63345128,0.0592909,68,0.0265521,6.92,-19.38,-10.9938,256968,43.872,-956.7,"NA",8.62,-825.52,54,361,0.0612255,1.956,0.0611449,0.999,0.33913,8.4036,-0.4818387446,1.37,871,0.340102,0.0049929,0.0527782,17,0.0419692,22
"No",31595565,"NA","NA","NA",6.47,-17.29,-5.46762,74542,54.1667,-13.7,14.69408,9.86,-84,37,264,-0.0618936,0.418,0.0145319,0.039,0.39477,83.3109,-0.1693684211,0.242,3,0.0638298,4.6585E-06,4.28874,5,5.03315,4
"No",121208032,0.000199681,1,0.0147059,30.65,-10.99,-4.8145,1,49.2754,-13.8,14.65355,2.11,0,179,496,-0.07267,2.541,0.00827509,0.146,0.3877,96.95,-0.9871369231,1.65,7,0.102941,2.69337E-05,2.41012,8,1.8779,6
"No",11606146,0.0335263,9,0.0576923,12.1,-12.93,-4.74741,26953,47.7707,-38,40.70959,6.94,-32.91,62,231,-0.00803959,1.11,0.0237417,0.257,0.38128,49.6261,-0.6588335878,0.616,41,0.262821,0.00899966,0.851667,11,1.92751,8
"No",26237483,0.00148334,6,0.0106762,38.22,-13.57,-7.24794,1,35.1687,-114.6,126.239,3.72,0,157,789,-0.203778,2.886,0.00600691,0.188,0.35823,97.4924,-1.492938132,1.88,143,0.254448,0.000498724,0.45547,29,0.991274,5
"No",23161949,0.000256731,5,0.0490196,43,-8.1,-4.29375,1,56.3107,-30.1,32.66177,2.73,0,175,843,-0.237417,2.721,0.00305392,0.105,0.43182,97.35,-2.029932553,2.16,30,0.294118,3.9304E-05,8.27039,138,14.1439,254
"No",29025568,0.000199681,1,0.00840336,22.6,-8.65,-3.98828,8,33.3333,-17.9,20.18996,4.39,-0.26,401,818,0.149142,2.68,0.0325062,0.499,0.38806,2.91604,-0.5159958061,0.883,16,0.134454,1.70158E-05,0.370535,6,0.55009,4
"No",114430610,"NA","NA","NA",11.82,-6.68,-1.91692,43,40.9091,-23.5,25.11237,4.29,-33.55,106,1803,0.199361,1.646,0.119985,0.447,0.35698,51.5866,-0.1242352941,0.55,14,0.16092,6.53196E-05,1.04571,15,0.736634,13
"No",152782052,0.0527854,66,0.0264954,9.14,-21.92,-10.6459,232861,38.7239,-698.9,"NA",10.24,-556.2,186,883,-0.266387,3.389,0.00726648,0.546,0.34255,4.37398,-1.472048164,2.28,600,0.240867,0.0060937,0.51444,146,0.0862975,25
"No",93818159,0.000199681,1,0.0140845,30.74,-11.22,-4.26533,1,51.3889,-12.4,14.62585,2.98,0,76,426,0.148658,2.939,0.00646023,0.178,0.39832,99.55,-1.627515507,2.5,11,0.15493,1.58862E-05,0.698721,7,0.56499,0
"No",33482249,0.00106496,2,0.0019305,"NA",-15.63,-8.52618,77,33.6548,-231,253.5633,22.34,-544.6,386,1225,-0.161768,0.137,0.0233426,0.092,0.3313,"NA",-0.3272317291,0.557,7,0.00675676,0,2.04986,3,0.0871572,1
"No",10743070,0.000332801,1,0.0131579,7.67,-11.88,-5.54655,1645,48.0519,-18.6,20.18998,9.13,-65.28,73,289,0.00622484,0.452,0.0166331,0.041,0.41796,71.5018,-0.073,0.167,6,0.0789474,8.65327E-05,1.79778,22,1.42132,58
"No",54318245,0.00635649,10,0.0315457,6.4,-15.39,-8.2703,1,47.7987,-61.9,68.50183,7.76,-50.55,60,513,-0.112791,2.712,0.0071816,0.291,0.38375,72.6052,-1.547348457,2.31,68,0.214511,0.00117071,0.295074,19,0.503489,46
"No",28606298,0.0499526,38,0.0254692,35.71,-19.75,-10.3347,35,45.9478,-439,"NA",6.92,-37.98,5,125,-0.135752,2.355,0.0637392,1,0.30638,41.2988,-0.8883355251,1.48,439,0.294236,0.00575155,29.8349,3048,36.6423,8003
"No",9272063,0.0018304,23,0.0225711,4.83,-21.68,-9.47824,11107,37.9412,-253,272.5754,13.15,-712.34,52,646,0.0294394,0.171,0.198704,0.562,0.3692,2.01243,-0.02295384615,0.0663,200,0.196271,0.000298064,0.155603,19,0.118847,16
"No",1262554,0.00350107,14,0.0818713,32.03,-12.01,-6.34687,2,66.8605,-71.3,74.45692,5.3,0,786,2153,-1.33817,3.126,0.00315566,0.166,0.40769,96.95,-2.578544118,2.22,57,0.333333,0.000776051,0.776959,2,0.364597,1
"No",116482782,0.076605,14,0.0436137,"NA",-11.36,-6.20188,93,34.7826,-47.9,54.27216,"NA",-344.92,1187,3658,0.0606402,0.123,0.327086,0.603,0.32575,"NA",-0.05819292035,0.128,87,0.271028,0.00249092,1.13367,49,0.19213,8
"No",52296724,0.03852,61,0.0306071,13.04,-15.76,-9.18971,147,32.1464,-451.2,"NA",6.56,-333.33,260,545,0.261174,2.479,0.170369,1,0.25459,7.24518,-0.3110987838,1.13,411,0.206222,0.00701017,0.167512,18,0.179831,23
"No",112909553,0.0076378,3,0.0192308,6.07,-12.38,-5.87594,1,47.1338,-32.1,35.65595,8.76,-380.96,131,1116,0.0779412,0.402,0.076451,0.261,0.41125,14.0669,-0.3275638298,0.449,37,0.237179,0.000795146,0.645192,14,1.20008,13
"No",68861775,0.0615016,1,0.00719424,"NA",-14.38,-5.36677,4800,60.7143,-46.3,48.96652,"NA",-581.2,351,955,"NA","NA","NA","NA",0.36755,"NA","NA","NA",56,0.402878,0.00110874,0.412798,6,0.577185,7
"No",95337526,0.000199681,1,0.0119048,13.45,-5.53,-2.85,16,62.3529,-38.6,39.45611,11.54,-570.05,2,359,0.181549,0.365,0.397484,0.652,0.34377,11.4305,-0.04959310345,0.295,12,0.142857,2.84944E-05,1.81052,10,0.580596,4
"No",151347271,0.00172452,22,0.0235043,53.02,-19.09,-10.4444,1,47.492,-284.2,302.1425,8.31,-58.25,253,1888,0.635861,5.47,0.286536,1,0.42795,69.8385,-1.466697543,4.07,170,0.181624,0.000153639,0.449885,30,0.713559,120
"No",31518145,0.145933,5,0.0174216,5.69,-11.96,-5.63588,28004,34.0278,-59.6,67.59784,4.68,-69.81,254,1134,0.0991792,1.063,0.102887,0.995,0.33958,93.8364,-0.1786024845,0.444,67,0.233449,0.0126004,1.12306,25,0.683561,8
"No",6511637,0.00349442,4,0.0380952,31.48,-13.96,-6.744,1,66.9811,-36.6,38.34832,3.51,0,162,450,-0.55688,1.984,0.00412969,0.125,0.27054,94.75,-1.155135165,1.32,30,0.285714,0.00042476,1.0507,10,4.62254,5
"No",27276620,0.000399361,1,0.010101,8.09,-12.07,-6.09704,78705,57,-25.5,27.85382,5.91,0,244,723,-0.2581,0.661,0.00846108,0.034,0.46764,96.38,-0.1493860465,0.404,27,0.272727,1.35109E-05,11.8107,5,20.7481,6
"No",140172860,0.000239616,5,0.0199203,13.77,-16.04,-7.07031,37,41.2698,-58.7,64.49732,5.59,-47,34,511,0.0860845,2.76,0.0879481,0.959,0.44294,73.782,-0.718462,1.85,50,0.199203,2.31812E-05,0.16468,6,0.131685,1
"No",89222355,0.00778754,1,0.0131579,27.68,-6.49,-3.44091,1,42.8571,-16.7,17.80882,3.88,0,599,1205,-0.0200306,1.508,0.00296788,0.237,0.34601,99.8,-0.9366027027,1.68,10,0.131579,0.000764285,1.36807,3,1.94472,2
"No",112856708,"NA","NA","NA",6.66,-7.5,-4.11067,14,32.6923,-5.3,7.067108,7.7,-145.39,743,2219,0.149275,0.239,0.439216,0.7,0.3006,94.0605,-0.1433333333,0.229,4,0.0784314,1.91916E-05,4.94047,17,2.2412,23
"No",55713663,0.000678914,3,0.0405405,11.79,-12.57,-5.19481,67186,48,-14.4,16.27392,4.23,-59.26,234,671,0.140927,1.072,0.0373275,0.1,0.32057,89.0311,-0.1991519231,0.826,13,0.175676,0.00019216,1.82655,25,0.554643,3
"No",124166912,0.0686153,8,0.039604,4.71,-14.41,-5.74455,186,35.468,-35.2,39.49943,12.3,-180.76,373,988,0.101923,0.212,0.330359,0.646,0.45446,96.7229,-0.0765,0.154,44,0.217822,0.0135088,0.579059,30,0.144714,2
"No",6720614,0.0368941,16,0.0316832,10.75,-18.84,-8.33559,1,37.5494,-61.5,70.7908,5.85,-77.32,5,186,0.125928,2.855,0.0800606,0.998,0.4015,97.9714,-0.5292299766,1.34,118,0.233663,0.00601114,0.15675,13,0.157364,5
"No",152863983,0.00805389,17,0.0351967,8.47,-14.63,-7.28559,97,32.438,-119.2,126.5083,9.6,-135.29,38,786,-0.0038234,1.408,0.0184765,0.184,0.29502,0.568711,-0.3440320955,0.88,112,0.231884,0.00129578,0.104404,16,0.222532,1
"No",113832056,0.0859376,8,0.0625,6.28,-12.02,-4.94586,470,55.814,-32.3,35.06706,12.39,-394.31,143,3517,-0.136805,0.199,0.0264715,0.137,0.45022,3.39822,-0.06465384615,0.148,30,0.234375,0.0233949,0.467068,14,1.03965,1
"No",63825370,0.0573582,2,0.04,28.27,-11.57,-4.50235,1,21.5686,-2.9,3.863453,4.05,0,53,1446,0.09238,1.814,0.00722,0.068,0.2363,98.95,-0.019126,2.47,6,0.12,0.0207818,0.21109,1,2.3502,6
"No",47460691,0.0178482,60,0.0226672,18.73,-21.05,-12.2009,6329,43.9577,-802,"NA",7.63,-439.94,42,123,0.0278105,3.841,0.0558139,1,0.32661,83.3679,-1.556477389,3.69,478,0.180582,0.0021495,0.0923071,16,0.0256809,10
"No",104928558,0.0119923,66,0.0278364,8.29,-18.33,-11.2632,355501,46.1214,-871,"NA",5.34,-872.57,90,1125,-0.036372,3.232,0.0246122,0.899,0.33443,2.75928,-0.635646208,1.74,494,0.208351,0.00127323,0.129364,28,0.0927318,19
"No",19888525,0.0871105,17,0.0523077,9.38,-12.95,-7.01912,201,29.1411,-39.2,47.37337,10.61,-238.32,540,2824,0.0900194,0.319,0.286608,0.958,0.33788,3.60769,"NA","NA",107,0.329231,0.0225398,1.23844,31,1.5159,6
"No",152532177,0.0250369,24,0.0361991,11.48,-16.54,-7.54941,1,32.0783,-129.4,143.7997,5.87,-61.9,448,1028,0.0317394,2.242,0.0389729,0.851,0.27637,98.7814,-0.858284377,1.44,265,0.399698,0.00304204,0.572403,94,0.648468,1
"No",160698448,0.0146703,31,0.0240683,35.37,-20.06,-9.58265,1,36.2296,-272.2,299.4689,8.98,-11.3,76,1636,0.18269,2.503,0.0860318,0.988,0.31301,49.0204,-0.9710379856,2.01,239,0.185559,0.00191125,0.0867787,18,0.247301,30
"No",3464819,0.308406,"NA","NA",6.91,-10.08,-5.57154,727,37.5,-20,22.28219,4.17,-1.66,73,836,-0.176876,1.999,0.0120905,0.185,0.2698,5.38001,-0.2648910714,1.4,46,0.446602,0.0151046,1.17278,22,1.1926,12
"No",1279143,0.000232962,4,0.045977,36.23,-9.59,-4.2255,1,59.0909,-35.9,36.91863,5.16,0,157,321,-0.499287,1.067,0.000639283,0.019,0.37141,96.7,-1.6917475,2.23,25,0.287356,3.37673E-05,3.49617,48,9.31134,215
"No",2835807,0.000249601,4,0.027027,8.73,-15.98,-5.88182,1282,45.6376,-33.2,36.07728,5.82,-26.45,229,1097,-0.387633,1.495,0.00444197,0.156,0.39679,39.3677,-0.3680679612,0.536,30,0.202703,8.3776E-05,2.67301,67,2.43574,63
"No",125811600,0.112528,24,0.0213904,10.8,-16.03,-8.88941,2896,33.1256,-231.5,255.9089,9.15,-290.17,1169,3146,0.00394915,0.451,0.0406766,0.406,0.39394,1.00474,-0.07990221402,0.268,270,0.240642,0.0105994,1.346,144,0.169228,17
"No",76989471,0.00321985,8,0.0509554,25.72,-15.32,-6.44818,1,36.7089,-26.4,31.32942,3.9,-1.03,92,393,0.268377,1.858,0.259563,0.871,0.36162,19.5965,-0.3177815126,0.72,36,0.229299,0.000354753,0.685038,4,1.62159,16
"No",13620531,0.0432018,76,0.0272793,7.3,-20.25,-10.0035,67127,35.3427,-679.4,"NA",9.06,-542.56,3,79,0.055651,2.849,0.045106,0.994,0.30016,8.63228,-0.8570581301,1.63,598,0.214645,0.00588552,0.236048,41,0.0440589,32
"No",42635238,0.00329473,4,0.0239521,10.45,-16.29,-5.63375,210015,48.8095,-49.1,52.70856,3.72,-46.31,172,505,0.0930601,1.701,0.133975,0.708,0.35244,38.8518,-0.3363,0.638,41,0.245509,0.000281932,0.980695,27,2.44644,4
"No",46381676,0.0824681,"NA","NA",30.22,-8.58,-3.51034,5,27.9279,-10.9,12.77081,5.93,0,52,138,0.189345,2.194,0.0188807,0.677,0.35282,98,"NA","NA",33,0.3,0.0105708,302.77,8,115.775,17
"No",690892,0.000399361,1,0.011236,18.82,-7.96,-3.78115,1,28.8889,-8.2,9.328673,4.14,-5.92,25,184,0.174492,1.334,0.140039,0.87,0.43058,5.87103,-0.2796367089,1.32,27,0.303371,1.03344E-05,3.13457,14,3.51789,16
"No",30781545,"NA","NA","NA",47.57,-15.43,-4.6787,1,39.6825,-8.4,9.431835,0.9,0,182,3807,0.327145,4.747,0.11221,0.828,0.40245,99.25,-0.2432725806,3.9,7,0.112903,7.9929E-06,9.33506,118,21.7831,269
"No",10042279,0.00479234,9,0.0502793,37.4,-16.89,-6.2129,1,45,-49.5,52.51218,3.92,0,463,1864,-0.0459604,2.633,0.0049415,0.306,0.46061,96.65,-1.522821687,2.55,28,0.156425,0.00135223,10.4339,38,2.08734,1
"No",57255548,0.0451676,5,0.026178,28.14,-12.55,-5.61767,1,29.1667,-26,31.03872,"NA",0,5,1966,-0.238692,3.212,0.00464598,0.191,0.33425,98.7,-1.327174863,1.6,30,0.157068,0.0095415,12.9405,209,7.98147,284
"No",104780120,0.000199681,3,0.0189873,40.3,-9.55,-4.10885,1,42.1384,-38.7,43.61968,3.45,0,712,5084,-0.0894769,2.555,0.0584073,0.852,0.46317,94.95,-1.209968421,2.06,27,0.170886,2.61089E-05,2.81207,72,1.23608,38
"No",128215677,0.0030751,4,0.0487805,7.75,-12.85,-4.54455,1,48.1928,-24,26.23026,8.87,-1.87,167,487,0.207611,1.18,0.271802,0.94,0.40465,13.8966,-0.4159104478,0.73,16,0.195122,0.000802906,1.14276,8,1.01855,3
"No",11878702,0.0961034,7,0.0338164,29.73,-15.97,-5.99303,2,63.9423,-80.9,84.73329,10.36,-1.76,67,1032,1.20942,6.705,0.550181,1,0.42896,2.35823,-0.149873224,2.27,48,0.231884,0.0130341,0.23458,4,0.409968,4
"No",60505945,0.000199681,2,0.0357143,40.21,-5.96,-2.39357,1,49.1228,-15.8,16.87444,3.77,0,132,6133,-0.11275,1.97,0.00207143,0.048,0.4,96.55,-2.2179,2.02,16,0.285714,3.92573E-05,4.43057,34,1.72,18
"No",100909715,0.107862,34,0.0342052,8.51,-18.12,-9.69353,126162,42.8141,-358.7,373.3229,10.15,-564.35,123,350,0.0174198,0.849,0.112339,0.985,0.3614,10.3972,-0.8031899767,2.35,325,0.326962,0.00996332,0.653756,9,1.73212,6
"No",1257326,0.111165,58,0.038822,9.39,-17.74,-11.3468,304458,52.7759,-608,"NA",8.12,-470.81,112,332,0.57673,6.161,0.28311,1,0.30035,7.87735,-0.8929855882,2.41,403,0.269746,0.0181531,0.306214,40,0.0479622,4
"No",1040772,0.025679,4,0.040404,34.76,-11.63,-4.55893,1,58,-31,33.038,4.04,0,186,1902,-0.326072,1.652,0.000440582,0.024,0.37969,98.45,-1.509934737,1.56,22,0.222222,0.00514091,12.2524,18,15.2135,31
"No",33317221,0.000399361,2,0.0127389,20.54,-8.84,-3.66967,1,36.0759,-28.3,30.90512,4.73,-0.18,134,356,0.178501,1.302,0.0395416,0.338,0.31736,2.91314,-0.01150392308,1.57,26,0.165605,4.13423E-05,1.4129,8,1.31102,4
"No",109633798,0.083167,2,0.017094,4.5,-12.65,-6.163,226,50,-30.8,33.30851,8.19,-44.19,9,276,-0.0426916,1.679,0.0141833,0.054,0.43061,45.0557,-0.431040404,0.893,28,0.239316,0.0153333,0.844228,4,0.846423,1
"No",36940116,0.00330899,6,0.0233463,18.38,-12.58,-6.18529,4,30.2326,-29.6,35.05001,6.86,-1.99,1172,2394,0.183977,1.296,0.0997757,0.851,0.4076,5.25422,-0.333078534,0.65,44,0.171206,0.000551211,1.03164,52,0.220337,8
"No",8196200,0.00144768,3,0.0254237,14.42,-11.32,-4.53,1,46.2185,-27.2,30.32183,6.68,-8.32,419,1432,0.0158519,1.149,0.0920653,0.792,0.41413,19.9962,-0.4876391753,0.695,19,0.161017,0.000311666,0.90889,3,3.13055,30
"No",75202123,0.0142058,7,0.0736842,31,-12.13,-6.18556,1,59.375,-29.3,31.25826,6.24,0,184,1099,-0.0692511,1.966,0.0160749,0.379,0.37444,99.15,-0.9415725604,1.27,42,0.442105,0.00220201,0.875565,21,0.685831,13
"No",100101635,0.000199681,2,0.0153846,39.52,-11,-5.86688,1,58.7786,-33.4,36.50037,10.37,-2.51,335,4746,1.532,8.905,0.475327,1,0.43485,2.797,-0.2463870192,3.21,48,0.369231,1.52172E-05,7.4177,161,11.3279,368
"No",186529361,0.00054912,3,0.027027,23.28,-9.42,-3.60452,1,30.3571,-15.2,18.72034,1.71,0,102,463,0.0983471,1.687,0.0591688,0.657,0.30811,93.7,-0.2948489899,1,22,0.198198,6.27927E-05,0.913414,9,2.53607,55
"No",136800718,"NA","NA","NA",6.81,-10.43,-4.39,921,60,-29.2,30.52256,10.57,-223.18,40,204,0.0846964,0.252,0.116058,0.353,0.39426,2.03944,-0.07384615385,0.192,14,0.166667,1.96975E-05,1.14533,8,0.6943,10
"No",139491004,0.00147763,5,0.0396825,4.97,-14.88,-6.3548,9,42.5197,-19.6,23.54937,16.23,-114.8,7,33,0.054112,0.201,0.227422,0.457,0.39261,0.576235,-0.06428571429,0.16,34,0.269841,0.000232744,0.904738,1,3.20912,7
